Instrumento,Reaj,Duration,Monto,Fecha,Familia
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCNO-U0915,UF,0.55,29093436,2020-02-11,BE
BCHIAM0413,UF,0.63,29432633,2020-02-11,BE
BQUIN-V,UF,3.21,29916656,2020-02-11,BE
BQUIN-V,UF,3.21,29916656,2020-02-11,BE
BECOP-I,UF,6.13,30823281,2020-02-11,BE
BECOP-I,UF,6.13,30823281,2020-02-11,BE
BECOP-I,UF,6.13,61646563,2020-02-11,BE
BECOP-I,UF,6.13,61646563,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BAGUA-AC,UF,3.24,29412545,2020-02-11,BE
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BSOQU-Q,UF,14.25,715637080,2020-02-11,BE
BSTD100216,UF,4.26,1575996800,2020-02-11,BE
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BSOQU-Q,UF,14.25,714666143,2020-02-11,BE
BSTDP40315,$,0.05,7602002378,2020-02-11,BE
BSTD100216,UF,4.26,1576706452,2020-02-11,BE
BESTS10317,UF,1.98,1518604396,2020-02-11,BE
BBBVN10911,UF,9.75,252537359,2020-02-11,BE
BESTS10317,UF,1.98,1519178755,2020-02-11,BE
BTP0470930,$,8.42,284955473,2020-02-11,BT
BTP0470930,$,8.42,284955473,2020-02-11,BT
BCOR-R0110,UF,0.41,8813915956,2020-02-11,BE
BTP0470930,$,8.42,284955473,2020-02-11,BT
BTP0450326,$,5.3,332863893,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BTP0450326,$,5.3,221909262,2020-02-11,BT
BTP0450326,$,5.3,332863893,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BCOR-R0110,UF,0.41,8814778290,2020-02-11,BE
BBBVN10911,UF,9.75,108230297,2020-02-11,BE
BTP0600143,$,14.11,270915766,2020-02-11,BT
BSOQU-P,UF,7.11,161887115,2020-02-11,BE
BCGEI-N,UF,14.69,625526657,2020-02-11,BE
BCGEI-N,UF,14.69,625526657,2020-02-11,BE
BCGEI-N,UF,14.69,1563816644,2020-02-11,BE
BCGEI-N,UF,14.69,2818720670,2020-02-11,BE
BTP0450326,$,5.3,11101584,2020-02-11,BT
BTP0450326,$,5.3,543977625,2020-02-11,BT
BTP0450326,$,5.3,555079209,2020-02-11,BT
BTP0450326,$,5.3,11101584,2020-02-11,BT
BTP0450326,$,5.3,543977625,2020-02-11,BT
BTP0450326,$,5.3,555079209,2020-02-11,BT
BTP0450326,$,5.3,11101584,2020-02-11,BT
BTP0450326,$,5.3,543977625,2020-02-11,BT
BTP0450326,$,5.3,555079209,2020-02-11,BT
BTP0450326,$,5.3,11101584,2020-02-11,BT
BTP0450326,$,5.3,555079209,2020-02-11,BT
BTP0450326,$,5.3,555079209,2020-02-11,BT
BAGRS-L,UF,7.72,623221518,2020-02-11,BE
BAGRS-L,UF,7.72,311610759,2020-02-11,BE
BTP0450326,$,5.3,1099056834,2020-02-11,BT
BTP0450326,$,5.3,1110158419,2020-02-11,BT
BTP0450326,$,5.3,1110158419,2020-02-11,BT
BTP0450326,$,5.3,1110158419,2020-02-11,BT
BTP0450326,$,5.3,1110158419,2020-02-11,BT
BCU0300322,UF,1.98,62009939,2020-02-11,BT
BCOLB-F,UF,4.0,629950837,2020-02-11,BE
BTP0450326,$,5.3,1110158419,2020-02-11,BT
BTP0450326,$,5.31,216454523,2020-02-11,BT
BTP0450326,$,5.31,222004638,2020-02-11,BT
BTP0450326,$,5.31,222004638,2020-02-11,BT
BTP0450326,$,5.31,222004638,2020-02-11,BT
BTP0450326,$,5.31,222004638,2020-02-11,BT
BTP0450326,$,5.31,222004638,2020-02-11,BT
BSCCH-C,$,0.58,1025675550,2020-02-11,BE
BCOLB-F,UF,4.0,630234778,2020-02-11,BE
BSTDEC0913,UF,3.34,32297213,2020-02-11,BE
BTU0190930,UF,9.63,330597397,2020-02-11,BT
BTU0190930,UF,9.63,16527035,2020-02-11,BT
BTU0190930,UF,9.63,495896095,2020-02-11,BT
BTU0190930,UF,9.63,661194793,2020-02-11,BT
BTU0190930,UF,9.63,330597397,2020-02-11,BT
BTU0190930,UF,9.63,33054070,2020-02-11,BT
BTU0190930,UF,9.63,314013668,2020-02-11,BT
BTU0130323,UF,2.99,303640116,2020-02-11,BT
BTU0130323,UF,2.99,303640116,2020-02-11,BT
BTU0130323,UF,2.99,303640116,2020-02-11,BT
BSTDW11218,UF,5.11,1508793572,2020-02-11,BE
BSTDW11218,UF,5.11,1508793572,2020-02-11,BE
BTU0130323,UF,2.99,6068482128,2020-02-11,BT
BTU0130323,UF,2.99,303595242,2020-02-11,BT
BTU0150321,UF,1.04,2933031868,2020-02-11,BT
BTU0190930,UF,9.63,314013668,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BSECZ31217,$,3.07,4772585621,2020-02-11,BE
BTU0150321,UF,1.04,2931867900,2020-02-11,BT
BTU0150321,UF,1.04,293186790,2020-02-11,BT
BTU0130323,UF,2.99,607019349,2020-02-11,BT
BTU0150321,UF,1.04,293316377,2020-02-11,BT
BLATM-D,UF,6.55,6197846540,2020-02-11,BE
BTP0470930,$,8.42,5708299098,2020-02-11,BT
BTP0470930,$,8.42,342497946,2020-02-11,BT
BLATM-D,UF,6.55,6193762965,2020-02-11,BE
BTP0470930,$,8.43,228139583,2020-02-11,BT
BCOSJ-A,UF,0.88,194639680,2020-02-11,BE
BTU0190930,UF,9.63,16527035,2020-02-11,BT
BSECZ31217,$,3.07,4773948308,2020-02-11,BE
BSTDSF1014,UF,0.14,28882333,2020-02-11,BE
BSTDSF1014,UF,0.14,28882333,2020-02-11,BE
BSTDSF1014,UF,0.14,28882333,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTK20713,UF,17.07,19460855,2020-02-11,BE
BESTO30315,UF,4.7,32778418,2020-02-11,BE
BTMOV-F,UF,3.42,47620738,2020-02-11,BE
BTMOV-F,UF,3.42,31747159,2020-02-11,BE
BTMOV-F,UF,3.42,31747159,2020-02-11,BE
BTMOV-F,UF,3.42,31747159,2020-02-11,BE
BTMOV-F,UF,3.42,31747159,2020-02-11,BE
BTMOV-F,UF,3.42,31747159,2020-02-11,BE
BSOQU-H,UF,4.71,15097593,2020-02-11,BE
BSOQU-H,UF,4.71,15097593,2020-02-11,BE
BFORU-BD,UF,1.03,145540311,2020-02-11,BE
BFORU-BD,UF,1.03,145540311,2020-02-11,BE
BFORU-BD,UF,1.03,145540311,2020-02-11,BE
BECOP-G,UF,4.4,31194285,2020-02-11,BE
BECOP-G,UF,4.4,31194285,2020-02-11,BE
BECOP-G,UF,4.4,31194285,2020-02-11,BE
BECOP-G,UF,4.4,31194285,2020-02-11,BE
BCGEI-M,UF,4.37,59191178,2020-02-11,BE
BTU0130323,UF,2.99,18972157949,2020-02-11,BT
BTU0130323,UF,2.99,758886318,2020-02-11,BT
BTP0400323,$,2.86,534521684,2020-02-11,BT
BTP0400323,$,2.86,427617347,2020-02-11,BT
BTU0210750,UF,23.74,1851304765,2020-02-11,BT
BTP0450326,$,5.3,222031684,2020-02-11,BT
BTP0450326,$,5.3,222031684,2020-02-11,BT
BTP0450326,$,5.3,222031684,2020-02-11,BT
BTP0450326,$,5.3,222031684,2020-02-11,BT
BTP0450326,$,5.3,222031684,2020-02-11,BT
BTU0300144,UF,18.57,21243954,2020-02-11,BT
BTP0450326,$,5.3,554756583,2020-02-11,BT
BTP0450326,$,5.3,554756583,2020-02-11,BT
BTP0450326,$,5.3,221909262,2020-02-11,BT
BTP0450326,$,5.3,554773156,2020-02-11,BT
BSOQU-P,UF,7.11,161887115,2020-02-11,BE
BLATM-A,UF,2.18,1523102229,2020-02-11,BE
BSECB50816,UF,1.45,881421359,2020-02-11,BE
BSOQU-H,UF,4.71,151325767,2020-02-11,BE
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTU0150326,UF,5.79,31202014,2020-02-11,BT
BTU0150326,UF,5.79,312020141,2020-02-11,BT
BTP0450326,$,5.31,149853131,2020-02-11,BT
BTU0150326,UF,5.78,780171748,2020-02-11,BT
BTU0150326,UF,5.79,1216878548,2020-02-11,BT
BVL2CX1239,UF,9.32,1078578632,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BTU0150326,UF,5.79,155971513,2020-02-11,BT
BVL2CW1234,UF,7.09,109613750,2020-02-11,BT
BTU0150326,UF,5.78,624137399,2020-02-11,BT
BTU0150326,UF,5.79,156010070,2020-02-11,BT
BTU0130323,UF,2.99,151712053,2020-02-11,BT
BTU0130323,UF,2.99,151712053,2020-02-11,BT
BTU0150326,UF,5.79,156010070,2020-02-11,BT
BTU0150326,UF,5.79,156010070,2020-02-11,BT
BTU0150326,UF,5.79,156010070,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BTP0470930,$,8.42,228148171,2020-02-11,BT
BBANM-Q,UF,2.01,884035548,2020-02-11,BE
BTU0150326,UF,5.78,155948664,2020-02-11,BT
BARAU-J,UF,0.55,117053706,2020-02-11,BE
BARAU-J,UF,0.55,14631713,2020-02-11,BE
BTU0150326,UF,5.79,156010070,2020-02-11,BT
BTP0450326,$,5.3,16421285410,2020-02-11,BT
BTP0450326,$,5.3,221909262,2020-02-11,BT
BTU0190930,UF,9.63,165298698,2020-02-11,BT
BTU0150326,UF,5.78,155948664,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BBANM-Q,UF,2.01,883779009,2020-02-11,BE
BBCIC10717,UF,1.86,147660002,2020-02-11,BE
BCHIBE1115,UF,2.63,92180917,2020-02-11,BE
BTU0150321,UF,1.04,293215338,2020-02-11,BT
BTU0210750,UF,23.73,368430891,2020-02-11,BT
BCRIS-F,UF,4.87,189741862,2020-02-11,BE
BTU0210750,UF,23.72,184249782,2020-02-11,BT
BCSSA-A,UF,8.47,360684460,2020-02-11,BE
BCSSA-A,UF,8.47,360992533,2020-02-11,BE
BSOQU-H,UF,4.71,151325767,2020-02-11,BE
BSAAM-B,UF,1.8,14727990,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BSAAM-B,UF,1.8,147279902,2020-02-11,BE
BBANM-Q,UF,2.01,29459782,2020-02-11,BE
BTU0190930,UF,9.63,330540703,2020-02-11,BT
BCHIUZ1011,UF,5.16,2349395765,2020-02-11,BE
BTP0470930,$,8.42,285185214,2020-02-11,BT
BCHIUZ1011,UF,5.16,671600520,2020-02-11,BE
BCHIUZ1011,UF,5.16,1679001300,2020-02-11,BE
BTP0470930,$,8.42,102666677,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BBBVJ61215,UF,0.33,14475043978,2020-02-11,BE
BTU0150326,UF,5.79,467773216,2020-02-11,BT
BTU0300144,UF,18.55,211225735,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,155885869,2020-02-11,BT
BTU0150326,UF,5.79,3118488108,2020-02-11,BT
BTP0450326,$,5.3,221902633,2020-02-11,BT
BTP0450326,$,5.3,221909262,2020-02-11,BT
BTU0150321,UF,1.04,1466076690,2020-02-11,BT
BTU0190930,UF,9.63,1322162813,2020-02-11,BT
BTP0470930,$,8.43,285174479,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTP0470930,$,8.42,285185214,2020-02-11,BT
BTU0150326,UF,5.79,779622027,2020-02-11,BT
BTP0470930,$,8.42,114074086,2020-02-11,BT
BVIAS-B,UF,4.07,5774533197,2020-02-11,BE
BSECK41013,UF,3.41,128906311,2020-02-11,BE
BCSMU-T,UF,3.61,116334105,2020-02-11,BE
BTP0450321,$,1.02,120427219,2020-02-11,BT
BTU0150321,UF,1.04,7772127273,2020-02-11,BT
BTU0150321,UF,1.04,293287822,2020-02-11,BT
BVIVO-B,UF,2.79,174395747,2020-02-11,BE
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTU0300144,UF,18.55,843366029,2020-02-11,BT
BTP0470930,$,8.42,569910946,2020-02-11,BT
BTU0150326,UF,5.79,218294168,2020-02-11,BT
BTP0470930,$,8.42,22795581,2020-02-11,BT
BTU0190930,UF,9.63,330226121,2020-02-11,BT
BTP0450326,$,5.3,277259056,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0450326,$,5.3,277259056,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0450326,$,5.3,277259056,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0450326,$,5.3,277259056,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0450326,$,5.3,554518111,2020-02-11,BT
BTP0470930,$,8.42,341670878,2020-02-11,BT
BTP0470930,$,8.42,227751625,2020-02-11,BT
BSECB70218,UF,3.36,91185240,2020-02-11,BE
BMGAS-F,UF,2.37,4800779,2020-02-11,BE
BCTOR-J,UF,0.3,9628009,2020-02-11,BE
BBNS-Q0513,UF,3.05,256956324,2020-02-11,BE
BSTD100216,UF,4.26,1575996800,2020-02-11,BE
BBCI-H0618,$,1.27,3105491529,2020-02-11,BE
BCGEI-N,UF,14.69,15659559277,2020-02-11,BE
BSTDSF1014,UF,0.14,5836547564,2020-02-11,BE
BSXXI-B,UF,2.86,244349575,2020-02-11,BE
BBNSAP0919,UF,6.36,145127004,2020-02-11,BE
BESTX20518,UF,3.55,204608402,2020-02-11,BE
BTU0150326,UF,5.78,311897327,2020-02-11,BT
BBNSAK0118,UF,3.28,974705073,2020-02-11,BE
BBNSAK0118,UF,3.28,974978023,2020-02-11,BE
BTP0500335,$,10.9,460765348,2020-02-11,BT
BTU0150326,UF,5.78,311897327,2020-02-11,BT
BTU0150326,UF,5.78,311897327,2020-02-11,BT
BTU0150326,UF,5.78,311897327,2020-02-11,BT
BTU0150326,UF,5.78,311897327,2020-02-11,BT
BBNS-N0712,UF,2.3,927491666,2020-02-11,BE
UCHI-J1111,UF,16.49,1934098720,2020-02-11,BE
UCHI-J1111,UF,16.49,1937251753,2020-02-11,BE
BBBVK30212,UF,2.87,770201439,2020-02-11,BE
BTU0300130,UF,8.78,107370342,2020-02-11,BT
UCHI-J1111,UF,16.49,3874503505,2020-02-11,BE
BBBVK30212,UF,2.87,770698251,2020-02-11,BE
BVIAS-B,UF,4.07,5778255147,2020-02-11,BE
BCHIBC1215,UF,1.28,442273451,2020-02-11,BE
BBNSAP0919,UF,6.36,1448564570,2020-02-11,BE
BCHIBC1215,UF,1.28,442358964,2020-02-11,BE
BBNSAP0919,UF,6.36,1449418928,2020-02-11,BE
BTU0150326,UF,5.79,218240217,2020-02-11,BT
BSTD160216,$,1.43,2082017700,2020-02-11,BE
BTU0150326,UF,5.79,3118488108,2020-02-11,BT
BARAU-S,UF,6.28,3091913518,2020-02-11,BE
BARAU-S,UF,6.28,1546955255,2020-02-11,BE
BARAU-S,UF,6.28,1546955255,2020-02-11,BE
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BTU0300144,UF,18.55,1686732057,2020-02-11,BT
BSTD020216,UF,0.47,28749299,2020-02-11,BE
BINDE-A,UF,1.41,28885188,2020-02-11,BE
BINDE-A,UF,1.41,28885188,2020-02-11,BE
BINDE-A,UF,1.41,28885188,2020-02-11,BE
BINDE-A,UF,1.41,28885188,2020-02-11,BE
BINDE-A,UF,1.41,28885188,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCAJ-L1215,UF,0.79,29290399,2020-02-11,BE
BCAJ-L1215,UF,0.79,29290399,2020-02-11,BE
BCAJ-L1215,UF,0.79,29290399,2020-02-11,BE
BCAJ-L1215,UF,0.79,29290399,2020-02-11,BE
BCAJ-L1215,UF,0.79,29290399,2020-02-11,BE
BBCIJ21014,UF,4.43,1546880058,2020-02-11,BE
BCORBX0914,$,1.48,2117231069,2020-02-11,BE
BCORBX0914,$,1.48,2117844523,2020-02-11,BE
BVIAS-B,UF,4.07,1444203173,2020-02-11,BE
BENDE-H,UF,4.15,17173393,2020-02-11,BE
BCORAL0710,UF,3.24,15630954,2020-02-11,BE
BSTDE60412,UF,2.05,123482031,2020-02-11,BE
BTU0150326,UF,5.79,6235434764,2020-02-11,BT
BTU0150326,UF,5.79,311771738,2020-02-11,BT
BBBVK61113,UF,4.39,494908458,2020-02-11,BE
BBBVM41113,UF,0.22,1444951011,2020-02-11,BE
BBBVM41113,UF,0.22,1444951011,2020-02-11,BE
BBCIJ21014,UF,4.43,1546880058,2020-02-11,BE
BTU0200335,UF,13.18,237791947,2020-02-11,BT
BTU0200335,UF,13.18,237791947,2020-02-11,BT
BTU0200335,UF,13.18,237791947,2020-02-11,BT
BTU0200335,UF,13.18,237791947,2020-02-11,BT
BTU0200335,UF,13.18,237791947,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BTU0200335,UF,13.18,339702781,2020-02-11,BT
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCFSA-C,UF,2.21,28925255,2020-02-11,BE
BCORBX0914,$,1.49,10586769,2020-02-11,BE
BBCIL10616,UF,2.24,90509882,2020-02-11,BE
BBCIL10616,UF,2.24,90509882,2020-02-11,BE
BBCIL10616,UF,2.24,90509882,2020-02-11,BE
BSTDP50315,$,1.93,3228067556,2020-02-11,BE
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BTU0190930,UF,9.63,14862722966,2020-02-11,BT
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BESTR40517,UF,2.15,60761948,2020-02-11,BE
BSOQU-P,UF,7.11,533852155,2020-02-11,BE
BCOAG-E,UF,4.39,275126149,2020-02-11,BE
BSOQU-P,UF,7.11,534227480,2020-02-11,BE
BBNS-M0412,UF,2.05,61769743,2020-02-11,BE
BBBVM41113,UF,0.22,12094239965,2020-02-11,BE
BTP0450326,$,5.3,554450566,2020-02-11,BT
BTP0450326,$,5.3,554450566,2020-02-11,BT
BBBVM41113,UF,0.22,12094239965,2020-02-11,BE
BCP0600221,$,0.96,135327858,2020-02-11,BT
BCGVI-B,UF,5.39,344500560,2020-02-11,BE
BCENC-J,UF,4.43,3352190986,2020-02-11,BE
BTP0450326,$,5.3,554450566,2020-02-11,BT
BTP0450326,$,5.3,554450566,2020-02-11,BT
BTP0450326,$,5.3,554450566,2020-02-11,BT
BTP0450326,$,5.3,554450566,2020-02-11,BT
BTU0150321,UF,1.04,146607669,2020-02-11,BT
BBANM-Q,UF,2.01,412357152,2020-02-11,BE
BSECB50816,UF,1.45,352506854,2020-02-11,BE
BTP0450326,$,5.3,554212057,2020-02-11,BT
BCALI-A,UF,7.11,291633402,2020-02-11,BE
BTU0150326,UF,5.79,1247395243,2020-02-11,BT
BBBVP80316,$,3.22,561959600,2020-02-11,BE
BTU0150326,UF,5.79,1247395243,2020-02-11,BT
BBBVP80316,$,3.22,561921229,2020-02-11,BE
BBBVP80316,$,3.22,1124329276,2020-02-11,BE
BTU0150326,UF,5.79,1247395243,2020-02-11,BT
BTP0400323,$,2.86,534419889,2020-02-11,BT
